Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Street
1000001797,2020-02-25 06:48:39,David Cole,['Peanut Butter'],6,79.66,Credit Card,Miami,Convenience Store,True,Student,Spring,,Flagler Street
1000001798,2020-05-11 04:36:42,Melissa Martin,"['Milk', 'Mop', 'Hand Sanitizer']",5,49.93,Mobile Payment,Seattle,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One),University Way
1000001799,2022-09-22 10:37:26,Melissa Jackson,"['Light Bulbs', 'Pancake Mix']",2,12.15,Credit Card,Atlanta,Supermarket,False,Homemaker,Spring,BOGO (Buy One Get One),West Peachtree Street
1000001800,2021-10-30 06:23:56,Richard Duncan,['Onions'],3,83.25,Cash,New York,Supermarket,True,Young Adult,Fall,BOGO (Buy One Get One),Times Square
1000001801,2021-02-01 13:47:18,Jason Kim,"['Vinegar', 'Toilet Paper', 'Cereal Bars', 'Yogurt']",4,44.02,Mobile Payment,Miami,Specialty Store,False,Professional,Winter,,Brickell Avenue
1000001802,2021-09-17 10:27:50,Brian Mccarthy,"['Sponges', 'Garden Hose', 'Butter', 'Pickles']",9,8.91,Cash,New York,Warehouse Club,True,Young Adult,Spring,,5th Avenue
1000001803,2020-02-15 17:50:46,Andrew Wright,"['Shampoo', 'Potatoes', 'Chicken', 'Shower Gel']",3,81.12,Mobile Payment,Los Angeles,Specialty Store,False,Retiree,Summer,,Melrose Avenue
1000001804,2020-06-07 03:32:45,Kyle Edwards,"['Mayonnaise', 'Salmon', 'Deodorant', 'Garden Hose']",5,74.72,Debit Card,New York,Department Store,True,Retiree,Spring,,Madison Avenue
1000001805,2022-12-20 23:21:52,Hunter Harris,"['Hand Sanitizer', 'Broom', 'Salmon', 'Eggs']",8,54.05,Debit Card,New York,Supermarket,True,Homemaker,Fall,Discount on Selected Items,Park Avenue
1000001806,2024-01-22 07:27:28,Melanie Jackson,['Laundry Detergent'],8,92.95,Debit Card,Los Angeles,Pharmacy,True,Senior Citizen,Spring,,Beverly Boulevard
1000001807,2021-06-18 08:01:32,Christopher Walker,['Ketchup'],3,20.51,Credit Card,San Francisco,Department Store,False,Young Adult,Summer,Discount on Selected Items,Union Street
1000001808,2023-09-12 16:16:58,Amy Fisher,['Laundry Detergent'],6,44.43,Mobile Payment,Houston,Department Store,True,Retiree,Winter,Discount on Selected Items,Buffalo Speedway
1000001809,2022-09-15 11:37:28,Teresa Garcia,"['Air Freshener', 'Shower Gel', 'Toothpaste', 'Ice Cream']",6,44.0,Debit Card,San Francisco,Supermarket,False,Retiree,Summer,BOGO (Buy One Get One),Lombard Street
1000001810,2021-02-25 10:34:10,Ronald Smith,['Soap'],7,85.8,Credit Card,Miami,Specialty Store,True,Professional,Summer,BOGO (Buy One Get One),Calle Ocho
1000001811,2024-01-14 21:28:30,Katherine Boone,['Carrots'],10,71.17,Debit Card,New York,Supermarket,True,Professional,Spring,BOGO (Buy One Get One),Madison Avenue
1000001812,2021-08-23 01:35:06,Melinda Wilcox,['Pickles'],6,23.03,Mobile Payment,New York,Department Store,True,Middle-Aged,Winter,Discount on Selected Items,Park Avenue
1000001813,2021-04-21 13:58:24,Daniel Jacobs,"['Mop', 'Salmon', 'Tea']",3,86.54,Mobile Payment,New York,Department Store,True,Student,Winter,Discount on Selected Items,5th Avenue
1000001814,2020-01-20 04:52:08,Jonathan Frost,['Dishware'],2,65.99,Debit Card,Los Angeles,Pharmacy,False,Senior Citizen,Spring,BOGO (Buy One Get One),Hollywood Boulevard
1000001815,2022-11-13 17:50:37,Peter Rodriguez,"['Cheese', 'Shrimp', 'Iron']",2,8.37,Mobile Payment,Chicago,Specialty Store,True,Senior Citizen,Winter,Discount on Selected Items,Wacker Drive
1000001816,2021-03-11 14:16:57,Casey Sandoval,['Mayonnaise'],4,27.97,Cash,Houston,Convenience Store,False,Teenager,Spring,,Westheimer Road
1000001817,2020-06-15 21:19:04,Toni Cowan,"['Shrimp', 'Shampoo', 'Pickles']",6,98.81,Cash,Houston,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One),Westheimer Road
1000001818,2024-01-10 10:37:13,Mark Peterson,['Air Freshener'],4,85.14,Credit Card,Seattle,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items,University Way
1000001819,2022-09-01 06:31:20,Pamela Hughes,['Shampoo'],1,58.63,Mobile Payment,Atlanta,Department Store,True,Young Adult,Fall,BOGO (Buy One Get One),Baker Street
1000001820,2020-04-23 08:20:50,Frank Dennis,['Deodorant'],7,33.62,Mobile Payment,Chicago,Pharmacy,True,Teenager,Summer,,Michigan Avenue
1000001821,2022-01-08 07:59:35,Andrew Robles,"['BBQ Sauce', 'Toilet Paper', 'Toothpaste', 'Olive Oil', 'Mustard']",5,97.38,Debit Card,Chicago,Warehouse Club,False,Student,Winter,BOGO (Buy One Get One),Rush Street
1000001822,2022-06-07 07:52:27,Courtney Hicks,"['Deodorant', 'Onions', 'Eggs', 'Chicken']",3,5.51,Cash,San Francisco,Pharmacy,False,Senior Citizen,Fall,Discount on Selected Items,Lombard Street
1000001823,2022-04-06 06:32:44,Brent Romero,"['Power Strips', 'Soap']",1,98.02,Cash,Los Angeles,Specialty Store,True,Professional,Winter,,Venice Boulevard
1000001824,2022-02-04 16:43:07,Mary Arnold,"['Shower Gel', 'Chicken', 'Dish Soap']",7,51.97,Debit Card,Los Angeles,Department Store,True,Teenager,Fall,,Sunset Boulevard
1000001825,2020-01-20 14:48:46,Danielle Mcdonald,"['Orange', 'Carrots', 'Pancake Mix', 'Canned Soup']",8,52.92,Mobile Payment,San Francisco,Supermarket,True,Retiree,Spring,,Van Ness Avenue
1000001826,2023-07-01 03:09:53,Hannah Davila,['Mustard'],1,50.68,Debit Card,New York,Supermarket,True,Student,Winter,,Washington Street
1000001827,2021-02-10 11:48:47,Angela Collins,"['Cereal Bars', 'Ice Cream', 'Banana', 'Peanut Butter', 'Banana']",4,90.72,Mobile Payment,Chicago,Convenience Store,False,Student,Summer,BOGO (Buy One Get One),Randolph Street
1000001828,2020-08-29 12:35:14,Jeremy Curtis,"['Pickles', 'Chicken', 'Razors', 'Pickles']",5,89.58,Credit Card,San Francisco,Specialty Store,False,Senior Citizen,Fall,Discount on Selected Items,Union Street
1000001829,2020-09-13 00:17:16,Alicia Gallegos,"['Jam', 'Soap', 'Laundry Detergent']",10,67.12,Credit Card,Miami,Supermarket,False,Senior Citizen,Fall,BOGO (Buy One Get One),Biscayne Boulevard
1000001830,2021-05-25 16:59:23,David Dawson,"['Diapers', 'Honey']",3,44.28,Credit Card,Houston,Warehouse Club,True,Professional,Spring,BOGO (Buy One Get One),Woodway Drive
1000001831,2022-10-04 21:24:00,Rebecca Smith,"['Feminine Hygiene Products', 'Banana', 'Tissues', 'Cleaning Rags', 'Chicken']",9,30.24,Mobile Payment,New York,Warehouse Club,False,Teenager,Summer,,Greenwich Street
1000001832,2021-05-14 07:44:36,Dr. Sabrina Mullen,['Milk'],2,6.86,Mobile Payment,Los Angeles,Department Store,False,Teenager,Summer,,Melrose Avenue
1000001833,2021-11-18 01:59:55,Bryan Mcfarland,"['Lawn Mower', 'Potatoes']",1,92.16,Credit Card,Miami,Warehouse Club,True,Retiree,Winter,Discount on Selected Items,Brickell Avenue
1000001834,2024-05-13 23:53:13,Jacob Cunningham,"['Soda', 'Tissues']",9,18.41,Debit Card,Atlanta,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One),Spring Street
1000001835,2020-07-21 19:05:58,Alison Lawrence,"['Yogurt', 'Cheese', 'Ice Cream', 'Toothpaste', 'Insect Repellent']",8,71.44,Credit Card,Seattle,Convenience Store,True,Homemaker,Summer,BOGO (Buy One Get One),Capitol Hill
1000001836,2024-03-19 21:50:46,Sandra Miller,['Garden Hose'],5,32.41,Debit Card,Seattle,Pharmacy,False,Senior Citizen,Winter,BOGO (Buy One Get One),Alaskan Way
1000001837,2023-06-12 12:06:55,Philip Hughes MD,"['Pickles', 'Trash Cans', 'Cheese', 'Toothpaste', 'Shower Gel']",9,86.07,Credit Card,Atlanta,Department Store,False,Homemaker,Spring,,Baker Street
1000001838,2023-04-11 09:10:06,Darius Tate,"['Hair Gel', 'BBQ Sauce']",5,20.74,Debit Card,Boston,Supermarket,True,Middle-Aged,Winter,Discount on Selected Items,Charles Street
1000001839,2023-08-08 00:53:08,Breanna Wilson,"['Pancake Mix', 'Chips']",10,34.82,Debit Card,Boston,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One),Tremont Street
1000001840,2022-10-26 19:45:42,Andrew Walker,"['Air Freshener', 'Syrup']",6,86.72,Credit Card,Dallas,Pharmacy,True,Homemaker,Spring,,Mockingbird Lane
1000001841,2023-05-26 12:14:22,Mark Joseph,"['Toothbrush', 'Jam']",4,69.36,Cash,San Francisco,Convenience Store,False,Professional,Summer,Discount on Selected Items,Market Street
1000001842,2024-02-07 12:21:50,Elizabeth Lee,"['Shaving Cream', 'Trash Bags']",1,98.72,Cash,Los Angeles,Convenience Store,False,Homemaker,Winter,Discount on Selected Items,Beverly Boulevard
1000001843,2020-10-07 10:58:59,Rebecca Mclaughlin,['Shower Gel'],9,63.88,Mobile Payment,Seattle,Department Store,True,Professional,Fall,,12th Avenue
1000001844,2024-05-10 15:06:35,Cynthia Hogan,"['Syrup', 'Dustpan']",7,84.25,Debit Card,San Francisco,Warehouse Club,False,Professional,Fall,BOGO (Buy One Get One),Union Street
1000001845,2024-05-13 08:08:26,Edward Rodriguez,['Lawn Mower'],6,21.76,Mobile Payment,Boston,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One),Harvard Street
1000001846,2020-10-27 08:35:48,Valerie Decker,"['Baby Wipes', 'Laundry Detergent', 'Pancake Mix']",6,99.32,Mobile Payment,Miami,Department Store,False,Retiree,Spring,Discount on Selected Items,South Beach Street
1000001847,2021-12-10 16:30:22,Megan Brown,"['Paper Towels', 'Toothpaste', 'Soda', 'Syrup']",4,37.6,Credit Card,Los Angeles,Supermarket,False,Teenager,Fall,,Wilshire Boulevard
1000001848,2022-10-12 01:32:14,Courtney Newman,"['Soda', 'Toothbrush', 'Pasta', 'Rice']",6,11.46,Debit Card,Houston,Department Store,False,Homemaker,Fall,,Bay Area Boulevard
1000001849,2023-07-20 21:14:52,Jasmine Smith,"['Sponges', 'Shower Gel']",9,44.83,Credit Card,Atlanta,Warehouse Club,False,Senior Citizen,Winter,Discount on Selected Items,North Avenue
1000001850,2022-01-05 11:17:02,John Pitts,"['Baby Wipes', 'Dish Soap']",5,24.78,Cash,Houston,Convenience Store,True,Teenager,Spring,BOGO (Buy One Get One),Kirby Drive
1000001851,2023-03-08 03:56:59,Ryan Berger,"['Toothpaste', 'BBQ Sauce', 'Olive Oil']",9,40.17,Mobile Payment,Atlanta,Department Store,True,Retiree,Summer,Discount on Selected Items,West Peachtree Street
1000001852,2022-10-02 22:52:53,Ryan Yu,"['Toilet Paper', 'Laundry Detergent', 'Toothbrush']",9,42.45,Debit Card,Seattle,Convenience Store,True,Middle-Aged,Spring,BOGO (Buy One Get One),Lake Union Loop
1000001853,2021-03-29 17:50:44,Amanda Williamson,['Dustpan'],3,95.3,Cash,Boston,Department Store,False,Senior Citizen,Winter,Discount on Selected Items,Commonwealth Avenue
1000001854,2023-02-11 07:35:55,David Daniel,"['Ironing Board', 'Tea', 'Chips', 'Mayonnaise']",9,92.94,Credit Card,New York,Department Store,False,Retiree,Fall,Discount on Selected Items,Washington Street
1000001855,2021-01-13 23:37:31,Matthew Williams,['Olive Oil'],10,96.94,Mobile Payment,New York,Pharmacy,True,Retiree,Spring,,Wall Street
1000001856,2023-04-22 07:28:21,Bailey Bailey,"['Tissues', 'Sponges']",5,6.84,Mobile Payment,San Francisco,Pharmacy,True,Student,Summer,BOGO (Buy One Get One),Lombard Street
1000001857,2024-01-01 07:06:41,Charles Rodriguez,"['Tuna', 'Shaving Cream', 'Orange', 'Power Strips', 'Deodorant']",2,77.03,Credit Card,Houston,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One),Southwest Freeway
1000001858,2021-10-17 13:25:59,Austin Taylor,"['Hand Sanitizer', 'Coffee', 'Potatoes']",2,94.17,Cash,Boston,Pharmacy,False,Teenager,Winter,Discount on Selected Items,Newbury Street
1000001859,2021-04-06 15:56:08,Brendan Scott,"['Coffee', 'Broom', 'Mayonnaise']",7,71.48,Cash,Miami,Pharmacy,True,Teenager,Summer,Discount on Selected Items,Lincoln Road
1000001860,2024-02-05 12:11:21,Alicia Glenn,"['Mop', 'BBQ Sauce', 'Cleaning Rags', 'Banana', 'Paper Towels']",3,24.84,Cash,San Francisco,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One),California Street
1000001861,2022-01-22 20:16:24,Richard Jordan,"['Shower Gel', 'Dishware']",4,68.2,Cash,Miami,Department Store,False,Professional,Fall,,Biscayne Boulevard
1000001862,2022-07-14 23:09:17,Melissa Graves,['Banana'],1,28.66,Cash,Boston,Convenience Store,False,Young Adult,Winter,,Boylston Street
1000001863,2020-01-24 08:00:53,Christian Walters,"['Shower Gel', 'Peanut Butter', 'Insect Repellent', 'Canned Soup']",1,34.02,Credit Card,Dallas,Specialty Store,True,Student,Summer,,Ross Avenue
1000001864,2021-08-25 13:49:58,Dennis Johnson,"['Orange', 'Toothpaste']",2,32.36,Debit Card,Houston,Supermarket,True,Professional,Summer,,Kirby Drive
1000001865,2022-07-15 01:23:56,Yvette Davis,"['Hand Sanitizer', 'Pasta', 'Garden Hose']",2,52.8,Credit Card,Miami,Pharmacy,True,Retiree,Spring,,Alton Road
1000001866,2024-03-12 02:22:38,Miss Elizabeth Taylor,"['Mop', 'Air Freshener', 'Eggs']",10,8.58,Cash,Miami,Department Store,True,Professional,Fall,,Biscayne Boulevard
1000001867,2022-06-21 13:26:18,Richard Edwards,"['Toothpaste', 'Yogurt', 'Onions', 'Toothpaste']",7,65.45,Mobile Payment,Boston,Department Store,False,Retiree,Spring,,Highland Avenue
1000001868,2020-02-21 15:31:29,John Martin,"['Shaving Cream', 'Laundry Detergent', 'Trash Cans', 'Banana', 'Air Freshener']",10,85.21,Credit Card,Houston,Pharmacy,True,Young Adult,Fall,BOGO (Buy One Get One),Kirby Drive
1000001869,2021-10-12 21:18:29,Katie Gonzalez,"['Vinegar', 'Razors']",2,54.93,Credit Card,New York,Pharmacy,False,Student,Fall,,Madison Avenue
1000001870,2020-05-17 21:10:56,Timothy Cline,"['Olive Oil', 'Pasta', 'Mustard', 'Air Freshener', 'Laundry Detergent']",10,27.77,Debit Card,Miami,Convenience Store,False,Homemaker,Fall,Discount on Selected Items,Calle Ocho
1000001871,2023-09-26 20:03:50,William Phillips,"['Bread', 'Water', 'Peanut Butter']",2,66.87,Mobile Payment,Chicago,Department Store,False,Retiree,Winter,BOGO (Buy One Get One),Rush Street
1000001872,2023-01-23 15:16:51,Danielle Conway,"['Chips', 'Vacuum Cleaner', 'Cereal']",8,88.3,Debit Card,Houston,Convenience Store,True,Homemaker,Summer,Discount on Selected Items,Westheimer Road
1000001873,2023-07-25 14:32:35,Nathan Hahn,['Dishware'],7,63.3,Mobile Payment,Los Angeles,Warehouse Club,False,Retiree,Fall,Discount on Selected Items,Venice Boulevard
1000001874,2024-01-30 13:53:57,Andrea Williams,"['Light Bulbs', 'Hair Gel']",4,37.86,Cash,Atlanta,Specialty Store,False,Professional,Summer,Discount on Selected Items,Georgia Tech Drive
1000001875,2024-02-07 16:30:20,Sarah Lee,"['Rice', 'Carrots', 'Air Freshener']",1,23.55,Mobile Payment,Chicago,Convenience Store,False,Professional,Spring,,Lake Shore Drive
1000001876,2023-11-12 00:55:14,Kathleen Robbins,"['Coffee', 'Tuna', 'Soap', 'Beef']",2,74.11,Debit Card,Dallas,Warehouse Club,True,Young Adult,Fall,Discount on Selected Items,Knox Street
1000001877,2020-03-17 23:58:48,Robert Howard,"['Banana', 'Light Bulbs', 'Pasta']",7,56.04,Debit Card,New York,Specialty Store,True,Teenager,Fall,,Park Avenue
1000001878,2022-01-18 01:25:29,Timothy Moore,"['Salmon', 'Ironing Board', 'Light Bulbs']",1,96.16,Cash,Miami,Convenience Store,False,Professional,Spring,BOGO (Buy One Get One),Alton Road
1000001879,2024-02-28 20:46:05,Roger Mccann,"['Shrimp', 'Olive Oil', 'Air Freshener', 'Beef']",5,57.13,Cash,Boston,Supermarket,False,Teenager,Winter,,Congress Street
1000001880,2020-12-08 07:43:36,Lucas Baird,['Dish Soap'],6,87.26,Credit Card,Atlanta,Convenience Store,False,Young Adult,Fall,Discount on Selected Items,Spring Street
1000001881,2021-07-10 23:52:30,Kenneth Ramirez,"['Toothpaste', 'Mayonnaise', 'Tea', 'Cereal']",5,40.65,Debit Card,Atlanta,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items,Spring Street
1000001882,2022-01-07 16:29:38,Robert Marquez,"['Peanut Butter', 'Chips', 'Laundry Detergent', 'Vacuum Cleaner', 'Dishware']",10,51.5,Debit Card,Miami,Pharmacy,False,Student,Spring,BOGO (Buy One Get One),Bay Road
1000001883,2023-04-08 10:03:33,Kevin Bishop,"['Trash Cans', 'Trash Cans', 'Yogurt']",8,75.48,Cash,Miami,Convenience Store,True,Teenager,Spring,,Calle Ocho
1000001884,2020-12-30 01:21:57,Brittany Barnes,"['Ketchup', 'Power Strips', 'Lawn Mower']",3,84.71,Cash,Miami,Supermarket,True,Student,Winter,,Biscayne Boulevard
1000001885,2023-01-30 01:35:30,Steven Reynolds,"['Toothbrush', 'Chips', 'Bread', 'Air Freshener']",5,72.43,Cash,Los Angeles,Warehouse Club,True,Professional,Fall,Discount on Selected Items,Main Street
1000001886,2022-10-24 03:22:18,Stephen Ryan,"['Tomatoes', 'Shaving Cream']",10,50.17,Credit Card,San Francisco,Specialty Store,True,Teenager,Summer,BOGO (Buy One Get One),Van Ness Avenue
1000001887,2020-04-23 16:10:23,Adam Turner,"['Trash Cans', 'Yogurt', 'Sponges', 'Paper Towels']",1,14.65,Debit Card,Seattle,Pharmacy,False,Senior Citizen,Spring,BOGO (Buy One Get One),Capitol Hill
1000001888,2023-05-10 04:10:07,Susan Cervantes,"['Diapers', 'Honey', 'Extension Cords', 'Pickles']",7,48.17,Mobile Payment,Miami,Specialty Store,True,Professional,Winter,,Ocean Drive
1000001889,2022-11-06 19:09:51,Jonathan Cook,"['Onions', 'Beef', 'Eggs', 'Water']",6,57.93,Mobile Payment,Atlanta,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One),Spring Street
1000001890,2024-05-13 12:34:41,Rachel Terry,"['Power Strips', 'Canned Soup']",7,85.21,Debit Card,Seattle,Specialty Store,False,Homemaker,Winter,,University Way
1000001891,2020-09-25 02:27:30,Dr. Kenneth Sandoval MD,"['Potatoes', 'Mop', 'Rice', 'Ice Cream', 'BBQ Sauce']",9,93.11,Debit Card,Dallas,Specialty Store,True,Professional,Winter,BOGO (Buy One Get One),Main Street
1000001892,2023-03-13 05:39:08,Lori Watson,"['Spinach', 'Water', 'Lawn Mower', 'Air Freshener', 'Water']",10,78.5,Credit Card,Seattle,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One),University Way
1000001893,2023-12-20 08:01:25,Jillian Nguyen,"['Insect Repellent', 'Ketchup', 'Mop']",2,84.02,Mobile Payment,Los Angeles,Warehouse Club,False,Middle-Aged,Spring,,Rodeo Drive
1000001894,2023-08-14 12:01:50,Victor Blake,['Bread'],1,33.97,Credit Card,Houston,Pharmacy,False,Retiree,Fall,Discount on Selected Items,Gessner Road
1000001895,2023-02-11 14:36:29,Reginald Singh,"['Plant Fertilizer', 'Dish Soap', 'Cheese']",9,84.25,Credit Card,Chicago,Convenience Store,True,Professional,Winter,BOGO (Buy One Get One),Michigan Avenue
1000001896,2020-04-28 14:02:16,Deborah Burton,"['Shaving Cream', 'Yogurt']",8,89.94,Debit Card,San Francisco,Department Store,False,Middle-Aged,Summer,BOGO (Buy One Get One),Van Ness Avenue
1000001897,2021-05-27 18:09:53,Mark Cooper,"['Light Bulbs', 'Potatoes']",2,64.2,Cash,Atlanta,Specialty Store,True,Retiree,Fall,,West Peachtree Street
1000001898,2021-10-11 22:26:42,Eric Griffin,"['Insect Repellent', 'Vinegar', 'Toothbrush', 'Dish Soap', 'Garden Hose']",10,63.11,Credit Card,Dallas,Specialty Store,False,Senior Citizen,Spring,,Ross Avenue
1000001899,2020-10-05 23:38:49,Susan Higgins,['Carrots'],2,25.44,Debit Card,Los Angeles,Department Store,False,Student,Summer,BOGO (Buy One Get One),Rodeo Drive
1000001900,2023-05-18 04:42:15,Linda Jackson,"['Potatoes', 'Cereal', 'Air Freshener', 'Bath Towels']",2,86.09,Credit Card,San Francisco,Department Store,True,Student,Summer,Discount on Selected Items,Mission Street
1000001901,2020-07-21 21:11:23,Sue Lamb,"['Onions', 'Feminine Hygiene Products', 'Extension Cords', 'Milk']",8,9.97,Credit Card,Boston,Department Store,True,Retiree,Fall,Discount on Selected Items,Commonwealth Avenue
1000001902,2022-05-20 04:39:34,Joshua Peters,"['Salmon', 'Shower Gel']",1,80.14,Credit Card,Chicago,Department Store,True,Student,Summer,,Wacker Drive
1000001903,2023-07-12 01:41:38,Kevin Fox,"['Ketchup', 'Mop', 'Insect Repellent', 'Cleaning Rags']",3,25.55,Cash,Houston,Convenience Store,False,Retiree,Winter,Discount on Selected Items,Kirby Drive
1000001904,2020-01-31 21:39:00,Elizabeth Diaz,['Trash Cans'],9,79.74,Debit Card,Chicago,Department Store,False,Young Adult,Winter,,Halsted Street
1000001905,2023-04-01 13:16:00,Troy Hunter,"['Ketchup', 'Diapers']",7,83.34,Cash,Chicago,Specialty Store,True,Teenager,Summer,,Clark Street
1000001906,2023-01-02 07:52:23,Javier Jenkins,"['Cereal Bars', 'Tuna']",2,83.5,Mobile Payment,San Francisco,Supermarket,False,Young Adult,Winter,Discount on Selected Items,Mission Street
1000001907,2023-07-25 01:36:22,Kelly Davila,['Paper Towels'],1,43.7,Debit Card,New York,Department Store,True,Young Adult,Summer,,Wall Street
1000001908,2020-05-06 18:14:41,Christopher Jimenez,"['Jam', 'Toothpaste', 'Shampoo', 'Toothpaste', 'Salmon']",4,38.32,Mobile Payment,Seattle,Supermarket,False,Middle-Aged,Winter,Discount on Selected Items,Lake Union Loop
1000001909,2020-04-10 03:20:32,Trevor Thomas,"['Shower Gel', 'Bath Towels', 'Cereal Bars']",10,21.12,Mobile Payment,Boston,Convenience Store,True,Professional,Winter,Discount on Selected Items,Boylston Street
