Transaction_ID,Date,Time_of_Purchase,Customer_ID,Customer_Name,Age,Gender,Income_Level,Visit_Frequency,Customer_Category,Loyalty_Member,Products,Product_Categories,Total_Items,Total_Cost,Payment_Method,Discount_Applied,City,Region,Store_Type,Street,Season,Day_of_Week
TXN5290260,2025-01-17,11:02:55,CUST97288,Lakshit Shetty,22,Female,Middle,Weekly,Frequent Shopper,Yes,"Trousers, Shampoo","Clothing, Personal Care",2,6755.0,Credit Card,0.48,Mumbai,West,Supermarket,"23, Atwal Circle, Mumbai, India",Winter,Friday
TXN1539545,2024-02-26,11:02:55,CUST83173,Amani Bhardwaj,62,Male,High,Weekly,First-Time Shopper,Yes,"Trousers, Headphones","Clothing, Electronics",2,4137.27,UPI,0.0,Pune,West,Supermarket,"166, Ramachandran Street, Pune, India",Winter,Monday
TXN4095487,2024-05-19,11:02:55,CUST82380,Pari Yadav,37,Female,Middle,Occasional,Frequent Shopper,No,"Trousers, Dry Fruits","Clothing, Snacks",2,3822.36,UPI,0.0,Mumbai,West,Supermarket,"82, Contractor Chowk, Mumbai, India",Spring,Sunday
TXN3278050,2024-09-28,11:02:55,CUST22492,Jayan Lala,26,Female,High,Monthly,Frequent Shopper,Yes,"Soft Drink, Chips, Smartphone","Beverages, Snacks, Electronics",3,4910.849999999999,UPI,5.59,Delhi,North,Supermarket,"04/26, Gaba Circle, Delhi, India",Autumn,Saturday
TXN7023605,2025-01-24,11:02:55,CUST68974,Riaan Hegde,26,Female,Middle,Occasional,First-Time Shopper,Yes,"Biscuits, Green Tea, Tablet, Green Tea","Snacks, Beverages, Electronics, Beverages",4,5635.32,Debit Card,0.0,Lucknow,North,Supermarket,"H.No. 688, Gandhi, Lucknow, India",Winter,Friday
TXN8336757,2024-12-25,11:02:55,CUST32643,Hunar Banik,45,Female,Middle,Weekly,Luxury Shopper,Yes,"Soap, Namkeen, Bread, Laptop","Personal Care, Snacks, Groceries, Electronics",4,10408.62,Credit Card,0.0,Ahmedabad,West,Supermarket,"13/30, Dixit Road, Ahmedabad, India",Winter,Wednesday
TXN4510011,2024-09-26,11:02:55,CUST91199,Divit Khare,20,Female,High,Monthly,Frequent Shopper,Yes,"Cushion Covers, Curtains, Energy Drink, Curtains","Home Decor, Home Decor, Beverages, Home Decor",4,9388.08,Cash,0.0,Pune,West,Supermarket,"53/48, Joshi Path, Pune, India",Autumn,Thursday
TXN5000908,2024-11-03,11:02:55,CUST25943,Stuvan Shere,58,Male,High,Weekly,Budget Buyer,No,Headphones,Electronics,1,3106.24,Net Banking,0.0,Mumbai,West,Supermarket,"H.No. 446, Dayal Street, Mumbai, India",Autumn,Sunday
TXN2103931,2024-08-28,11:02:55,CUST25889,Urvi Dubey,40,Female,High,Occasional,Frequent Shopper,Yes,"Shampoo, Smartwatch, Smartwatch, Toothpaste","Personal Care, Electronics, Electronics, Personal Care",4,9029.66,Debit Card,14.66,Jaipur,North,Supermarket,"41/631, Seshadri Marg, Jaipur, India",Monsoon,Wednesday
TXN3900498,2024-04-15,11:02:55,CUST95839,Tiya Shetty,23,Female,Low,Occasional,Frequent Shopper,Yes,"Soft Drink, Smartphone","Beverages, Electronics",2,4570.5,Credit Card,0.0,Mumbai,West,Supermarket,"H.No. 17, Bala Nagar, Mumbai, India",Spring,Monday
TXN9023794,2024-08-03,11:02:55,CUST18038,Madhup Choudhary,43,Female,High,Monthly,Luxury Shopper,Yes,"Chocolate, Smartphone","Snacks, Electronics",2,4151.02,Debit Card,28.91,Kolkata,East,Supermarket,"90, Toor Road, Kolkata, India",Monsoon,Saturday
TXN4985835,2024-02-25,11:02:55,CUST67027,Priyansh Sur,28,Male,Low,Monthly,Budget Buyer,Yes,"Shampoo, Hoodie, Curtains","Personal Care, Clothing, Home Decor",3,8929.25,Credit Card,0.0,Kolkata,East,Supermarket,"120, Suri Marg, Kolkata, India",Winter,Sunday
TXN7786272,2025-01-15,11:02:55,CUST97491,Akarsh Grover,50,Female,Low,Weekly,Budget Buyer,No,"Hair Oil, Coffee, Noodles, Chips","Personal Care, Groceries, Snacks, Snacks",4,8831.02,Credit Card,0.0,Lucknow,North,Supermarket,"80/856, Aggarwal, Lucknow, India",Winter,Wednesday
TXN5299426,2024-09-14,11:02:55,CUST88125,Samaira Mammen,33,Female,Low,Weekly,First-Time Shopper,Yes,"Bluetooth Speaker, Sneakers, Smartphone, Tablet","Electronics, Clothing, Electronics, Electronics",4,11522.769999999999,Cash,0.0,Chennai,South,Supermarket,"91/708, Krishnamurthy Circle, Chennai, India",Autumn,Saturday
TXN4966455,2024-09-21,11:02:55,CUST26373,Advika Tailor,28,Female,Middle,Occasional,Luxury Shopper,Yes,"Dry Fruits, Face Cream","Snacks, Personal Care",2,4220.58,Net Banking,6.22,Hyderabad,South,Supermarket,"420, Gala Chowk, Hyderabad, India",Autumn,Saturday
TXN2210182,2024-10-31,11:02:55,CUST47752,Advik Shroff,30,Female,High,Monthly,Budget Buyer,Yes,"Toothpaste, Wall Art, Wall Art","Personal Care, Home Decor, Home Decor",3,7559.139999999999,Debit Card,0.0,Pune,West,Supermarket,"77/22, Tiwari Marg, Pune, India",Autumn,Thursday
TXN1600160,2024-06-02,11:02:55,CUST25732,Urvi Hayre,43,Female,Middle,Monthly,Luxury Shopper,No,"Flower Vase, Flower Vase, Shirt","Home Decor, Home Decor, Clothing",3,3971.13,Net Banking,0.07,Chennai,South,Supermarket,"34, Dugar, Chennai, India",Summer,Sunday
TXN2175178,2024-07-11,11:02:55,CUST67260,Biju Basu,48,Male,Low,Weekly,Luxury Shopper,Yes,"Green Tea, Milk, Energy Drink, Soft Drink","Beverages, Groceries, Beverages, Beverages",4,15904.410000000002,Net Banking,26.34,Delhi,North,Supermarket,"50/085, Edwin Circle, Delhi, India",Summer,Thursday
TXN7007424,2024-09-29,11:02:55,CUST95676,Kashvi Bandi,45,Male,Middle,Weekly,Frequent Shopper,Yes,"Smartwatch, Smartphone, Hoodie","Electronics, Electronics, Clothing",3,4963.51,Net Banking,18.5,Kolkata,East,Supermarket,"46/516, Subramaniam Chowk, Kolkata, India",Autumn,Sunday
TXN1736301,2024-10-15,11:02:55,CUST15977,Faiyaz Bora,57,Male,High,Monthly,First-Time Shopper,No,"Kurta, Fruit Juice, Laptop, Lamp","Clothing, Beverages, Electronics, Home Decor",4,7788.8099999999995,Credit Card,0.0,Ahmedabad,West,Supermarket,"19, Bobal Path, Ahmedabad, India",Autumn,Tuesday
TXN9689996,2024-07-11,11:02:55,CUST59318,Divij Khurana,61,Male,High,Weekly,Luxury Shopper,Yes,"Dal, Curtains, Hoodie, Laptop","Groceries, Home Decor, Clothing, Electronics",4,6193.57,Cash,9.43,Ahmedabad,West,Supermarket,"H.No. 867, Salvi Nagar, Ahmedabad, India",Summer,Thursday
TXN6805898,2024-05-12,11:02:55,CUST31470,Dishani Dara,39,Male,Middle,Weekly,Luxury Shopper,Yes,"Green Tea, Jeans, Curtains, Lamp","Beverages, Clothing, Home Decor, Home Decor",4,12870.400000000001,Credit Card,7.83,Ahmedabad,West,Supermarket,"72/016, Madan Road, Ahmedabad, India",Spring,Sunday
TXN6987403,2024-06-07,11:02:55,CUST56488,Pranay Kashyap,22,Female,Middle,Monthly,First-Time Shopper,No,"Fruit Juice, Spices","Beverages, Groceries",2,2264.42,Net Banking,23.01,Bangalore,South,Supermarket,"H.No. 332, Malhotra Path, Bangalore, India",Summer,Friday
TXN1072529,2025-01-10,11:02:55,CUST75001,Rati Master,33,Female,Low,Occasional,Frequent Shopper,No,"Energy Drink, Saree","Beverages, Clothing",2,5441.13,Debit Card,0.0,Mumbai,West,Supermarket,"63/481, Andra Ganj, Mumbai, India",Winter,Friday
TXN9819788,2025-01-21,11:02:55,CUST59776,Romil Sangha,57,Male,High,Monthly,Budget Buyer,No,"Wall Art, Shampoo","Home Decor, Personal Care",2,3984.79,Credit Card,0.0,Mumbai,West,Supermarket,"625, Mander Marg, Mumbai, India",Winter,Tuesday
TXN9933112,2024-10-09,11:02:55,CUST63282,Oorja Ganesan,33,Female,High,Occasional,Frequent Shopper,Yes,"Jeans, Chocolate","Clothing, Snacks",2,7414.18,Net Banking,0.0,Jaipur,North,Supermarket,"930, Mall Path, Jaipur, India",Autumn,Wednesday
TXN2520041,2024-10-20,11:02:55,CUST84823,Heer Krish,51,Male,Low,Weekly,First-Time Shopper,Yes,Namkeen,Snacks,1,1215.55,Net Banking,29.25,Jaipur,North,Supermarket,"62/404, Gulati Marg, Jaipur, India",Autumn,Sunday
TXN1630037,2024-05-18,11:02:55,CUST46088,Aniruddh Tripathi,65,Female,Middle,Occasional,Frequent Shopper,No,"Laptop, Cushion Covers, Face Cream","Electronics, Home Decor, Personal Care",3,8053.71,Debit Card,0.0,Mumbai,West,Supermarket,"H.No. 061, Ghose, Mumbai, India",Spring,Saturday
TXN6005713,2024-08-30,11:02:55,CUST33074,Vritika Guha,36,Male,Middle,Weekly,Budget Buyer,Yes,Jeans,Clothing,1,1024.2,Credit Card,0.0,Bangalore,South,Supermarket,"H.No. 893, Mangat Street, Bangalore, India",Monsoon,Friday
TXN5662250,2024-03-06,11:02:55,CUST52580,Shaan Char,18,Female,Middle,Weekly,Luxury Shopper,No,"Flower Vase, Curtains, Face Cream","Home Decor, Home Decor, Personal Care",3,11731.49,Debit Card,0.0,Lucknow,North,Supermarket,"61, Gokhale Road, Lucknow, India",Spring,Wednesday
TXN1239311,2024-07-04,11:02:55,CUST68358,Oorja Barad,20,Female,Middle,Occasional,Luxury Shopper,No,"Cushion Covers, Face Cream, Namkeen, Biscuits","Home Decor, Personal Care, Snacks, Snacks",4,12009.279999999999,UPI,27.52,Mumbai,West,Supermarket,"18/78, Vohra Path, Mumbai, India",Summer,Thursday
TXN8621497,2024-07-29,11:02:55,CUST64375,Manikya Tandon,54,Female,Low,Monthly,First-Time Shopper,Yes,"Cushion Covers, Wall Art, Hoodie","Home Decor, Home Decor, Clothing",3,8375.0,UPI,9.55,Jaipur,North,Supermarket,"43, Roy Marg, Jaipur, India",Summer,Monday
TXN6811159,2024-08-17,11:02:55,CUST35455,Jayesh Gara,23,Male,High,Weekly,Budget Buyer,No,"Lamp, Dry Fruits, Biscuits","Home Decor, Snacks, Snacks",3,10475.779999999999,Cash,17.07,Hyderabad,South,Supermarket,"H.No. 426, Lall Zila, Hyderabad, India",Monsoon,Saturday
TXN7803040,2024-06-06,11:02:55,CUST96633,Hansh Dugal,26,Female,High,Occasional,Budget Buyer,Yes,"Coffee, Chocolate, Namkeen, Fruit Juice","Groceries, Snacks, Snacks, Beverages",4,11413.98,UPI,1.33,Bangalore,South,Supermarket,"H.No. 521, Baria Street, Bangalore, India",Summer,Thursday
TXN6513391,2024-07-08,11:02:55,CUST29338,Vritika Swaminathan,39,Male,High,Monthly,Frequent Shopper,Yes,"Lamp, Soft Drink","Home Decor, Beverages",2,5255.16,Cash,13.53,Jaipur,North,Supermarket,"873, Bajaj Nagar, Jaipur, India",Summer,Monday
TXN7441918,2024-07-21,11:02:55,CUST26531,Armaan Sunder,43,Female,High,Weekly,Luxury Shopper,No,Chocolate,Snacks,1,2047.16,UPI,0.0,Bangalore,South,Supermarket,"289, Ramachandran Chowk, Bangalore, India",Summer,Sunday
TXN9676783,2024-06-20,11:02:55,CUST52904,Anahi Comar,28,Female,Low,Weekly,First-Time Shopper,Yes,"Sneakers, Jeans, Tea","Clothing, Clothing, Groceries",3,10087.57,Net Banking,0.0,Chennai,South,Supermarket,"75, Shanker Marg, Chennai, India",Summer,Thursday
TXN9871604,2024-12-31,11:02:55,CUST60008,Nayantara Behl,58,Female,High,Weekly,Frequent Shopper,Yes,"Shampoo, Fruit Juice, Hoodie","Personal Care, Beverages, Clothing",3,6907.24,Credit Card,0.0,Kolkata,East,Supermarket,"H.No. 894, Biswas Path, Kolkata, India",Winter,Tuesday
TXN4812482,2024-07-29,11:02:55,CUST92252,Anvi Bhatnagar,44,Female,High,Occasional,Frequent Shopper,Yes,"Wall Art, Trousers, Hoodie, Face Cream","Home Decor, Clothing, Clothing, Personal Care",4,16177.96,Net Banking,0.0,Hyderabad,South,Supermarket,"H.No. 94, Char Nagar, Hyderabad, India",Summer,Monday
TXN5438947,2024-09-28,11:02:55,CUST40636,Veer Deep,37,Male,Middle,Weekly,Frequent Shopper,No,"Bread, Toothpaste, Soap","Groceries, Personal Care, Personal Care",3,9119.35,Debit Card,23.56,Kolkata,East,Supermarket,"41/33, Rajagopalan Nagar, Kolkata, India",Autumn,Saturday
TXN9259234,2024-09-22,11:02:55,CUST62104,Sana Dutta,54,Male,Middle,Occasional,Budget Buyer,No,"Chips, Rice, Jeans","Snacks, Groceries, Clothing",3,3165.94,Cash,0.0,Pune,West,Supermarket,"H.No. 22, Edwin Path, Pune, India",Autumn,Sunday
TXN8051527,2024-05-21,11:02:55,CUST29530,Misha Sastry,65,Male,Middle,Occasional,Budget Buyer,Yes,"Shampoo, Chips, Shirt","Personal Care, Snacks, Clothing",3,3430.3599999999997,Cash,0.0,Delhi,North,Supermarket,"H.No. 22, Garde Circle, Delhi, India",Spring,Tuesday
TXN4711987,2024-05-22,11:02:55,CUST32532,Pranay Bath,52,Female,High,Occasional,Budget Buyer,No,"Face Cream, Biscuits, Dry Fruits","Personal Care, Snacks, Snacks",3,8256.46,Net Banking,19.34,Mumbai,West,Supermarket,"632, Wadhwa Path, Mumbai, India",Spring,Wednesday
TXN2087953,2024-09-07,11:02:55,CUST66320,Eva Soman,36,Female,Low,Monthly,First-Time Shopper,Yes,"Fruit Juice, Flower Vase","Beverages, Home Decor",2,2752.99,Credit Card,10.83,Pune,West,Supermarket,"13, Shah Ganj, Pune, India",Autumn,Saturday
TXN1405092,2024-02-18,11:02:55,CUST70065,Neysa Chhabra,49,Female,Low,Occasional,First-Time Shopper,Yes,"Spices, Smartwatch, Dal, Fruit Juice","Groceries, Electronics, Groceries, Beverages",4,4271.84,Credit Card,0.0,Ahmedabad,West,Supermarket,"H.No. 561, Bhagat Ganj, Ahmedabad, India",Winter,Sunday
TXN2028631,2024-07-16,11:02:55,CUST74643,Gatik Sampath,33,Female,High,Occasional,Budget Buyer,No,"Tea, Toothpaste, Wall Art","Groceries, Personal Care, Home Decor",3,11519.59,Credit Card,0.0,Hyderabad,South,Supermarket,"37/236, Sekhon Chowk, Hyderabad, India",Summer,Tuesday
TXN3282545,2025-01-01,11:02:55,CUST12074,Diya Chana,35,Male,Low,Weekly,Frequent Shopper,No,"Jeans, Shirt","Clothing, Clothing",2,4641.35,Cash,6.4,Bangalore,South,Supermarket,"13/522, Talwar Zila, Bangalore, India",Winter,Wednesday
TXN6246536,2024-05-09,11:02:55,CUST52563,Dhanuk Ben,62,Female,Middle,Weekly,Budget Buyer,Yes,"Hoodie, Wall Art, Noodles","Clothing, Home Decor, Snacks",3,10474.04,UPI,0.0,Pune,West,Supermarket,"90/98, Saini Ganj, Pune, India",Spring,Thursday
TXN1637345,2024-09-11,11:02:55,CUST38200,Dishani Khosla,63,Male,High,Monthly,First-Time Shopper,No,"Energy Drink, Shirt","Beverages, Clothing",2,5501.79,UPI,0.0,Delhi,North,Supermarket,"93/33, Rama Nagar, Delhi, India",Autumn,Wednesday
TXN9881312,2024-03-22,11:02:55,CUST30468,Kanav Kuruvilla,42,Female,High,Occasional,Luxury Shopper,No,"Tablet, Hoodie","Electronics, Clothing",2,6547.92,Debit Card,22.71,Kolkata,East,Supermarket,"91/986, Buch Nagar, Kolkata, India",Spring,Friday
TXN1103804,2024-06-28,11:02:55,CUST69636,Tara Tata,21,Female,High,Occasional,First-Time Shopper,No,"Sneakers, Fruit Juice, Fruit Juice, Smartphone","Clothing, Beverages, Beverages, Electronics",4,15885.87,Net Banking,0.0,Kolkata,East,Supermarket,"28/96, Ravi Circle, Kolkata, India",Summer,Friday
TXN7286378,2024-02-10,11:02:55,CUST79447,Inaaya  Bhasin,54,Female,Low,Occasional,Luxury Shopper,No,"Jeans, Wall Art","Clothing, Home Decor",2,4597.200000000001,Cash,2.55,Jaipur,North,Supermarket,"H.No. 33, Rout Path, Jaipur, India",Winter,Saturday
TXN7902660,2025-01-04,11:02:55,CUST43509,Jayesh Madan,44,Male,Middle,Occasional,Luxury Shopper,Yes,"Shampoo, Dry Fruits","Personal Care, Snacks",2,5154.52,Net Banking,0.0,Pune,West,Supermarket,"588, Golla Nagar, Pune, India",Winter,Saturday
TXN2752437,2024-10-05,11:02:55,CUST70259,Aradhya Sahni,42,Female,High,Occasional,Budget Buyer,Yes,"Rice, Kurta, Curtains","Groceries, Clothing, Home Decor",3,8160.959999999999,Debit Card,0.39,Hyderabad,South,Supermarket,"68/07, Mall Marg, Hyderabad, India",Autumn,Saturday
TXN5293959,2024-07-12,11:02:55,CUST81620,Jiya Bal,44,Male,Low,Occasional,Luxury Shopper,Yes,"Lamp, Biscuits, Namkeen","Home Decor, Snacks, Snacks",3,6811.34,UPI,0.0,Mumbai,West,Supermarket,"446, Deshpande Road, Mumbai, India",Summer,Friday
TXN4257856,2024-04-23,11:02:55,CUST54591,Krish Sagar,28,Male,High,Weekly,Luxury Shopper,Yes,"Soft Drink, Coffee, Cushion Covers, Cushion Covers","Beverages, Groceries, Home Decor, Home Decor",4,9854.32,Cash,0.0,Delhi,North,Supermarket,"H.No. 98, Deshpande Marg, Delhi, India",Spring,Tuesday
TXN9047015,2024-06-23,11:02:55,CUST75477,Aniruddh Sant,58,Male,Low,Occasional,Luxury Shopper,No,"Sugar, Dry Fruits, Trousers","Groceries, Snacks, Clothing",3,6974.1,Credit Card,7.4,Delhi,North,Supermarket,"92/702, Bahri, Delhi, India",Summer,Sunday
TXN7372236,2024-12-28,11:02:55,CUST70031,Umang Datta,42,Male,High,Occasional,Frequent Shopper,Yes,"Headphones, Soft Drink, Bluetooth Speaker, Dry Fruits","Electronics, Beverages, Electronics, Snacks",4,9075.380000000001,Debit Card,24.51,Kolkata,East,Supermarket,"248, Majumdar, Kolkata, India",Winter,Saturday
TXN7371374,2024-09-22,11:02:55,CUST27625,Divij Dora,24,Female,Middle,Weekly,Luxury Shopper,No,"Sneakers, Shampoo, Saree","Clothing, Personal Care, Clothing",3,6125.99,Debit Card,9.98,Mumbai,West,Supermarket,"68, Maharaj, Mumbai, India",Autumn,Sunday
TXN7333644,2024-02-09,11:02:55,CUST20348,Yakshit Chandran,31,Male,Middle,Monthly,Budget Buyer,Yes,"Shampoo, Sugar","Personal Care, Groceries",2,5943.39,Net Banking,0.0,Pune,West,Supermarket,"91/596, Singhal Path, Pune, India",Winter,Friday
TXN5100561,2024-12-09,11:02:55,CUST75147,Zeeshan Sandhu,60,Male,High,Weekly,First-Time Shopper,No,"Fruit Juice, Shampoo, Biscuits, Fruit Juice","Beverages, Personal Care, Snacks, Beverages",4,15921.829999999998,Net Banking,0.0,Kolkata,East,Supermarket,"14/03, Luthra Road, Kolkata, India",Winter,Monday
TXN6507262,2024-02-25,11:02:55,CUST23150,Shlok Devi,42,Female,High,Monthly,Budget Buyer,No,"Noodles, Energy Drink, Dal, Bread","Snacks, Beverages, Groceries, Groceries",4,11318.119999999999,UPI,0.0,Pune,West,Supermarket,"H.No. 36, Mander Chowk, Pune, India",Winter,Sunday
TXN3295553,2025-01-03,11:02:55,CUST89808,Nehmat Shroff,45,Male,Low,Monthly,Luxury Shopper,No,"Cushion Covers, Spices, Trousers","Home Decor, Groceries, Clothing",3,4775.29,Credit Card,0.0,Ahmedabad,West,Supermarket,"633, Gera Road, Ahmedabad, India",Winter,Friday
TXN9599593,2024-10-05,11:02:55,CUST58653,Bhavin Kulkarni,32,Female,Low,Weekly,First-Time Shopper,No,"Bluetooth Speaker, Smartwatch, Bluetooth Speaker, Saree","Electronics, Electronics, Electronics, Clothing",4,8285.11,Credit Card,23.66,Mumbai,West,Supermarket,"11/759, Jani Marg, Mumbai, India",Autumn,Saturday
TXN9001767,2024-08-16,11:02:55,CUST77532,Renee Dhingra,37,Female,Low,Weekly,Budget Buyer,No,"Chips, Kurta, Soap","Snacks, Clothing, Personal Care",3,9225.84,UPI,0.0,Hyderabad,South,Supermarket,"H.No. 66, Lad Path, Hyderabad, India",Monsoon,Friday
TXN4314143,2024-09-25,11:02:55,CUST51058,Keya Balan,20,Female,High,Monthly,Budget Buyer,No,"Smartphone, Energy Drink","Electronics, Beverages",2,5700.17,Net Banking,16.08,Jaipur,North,Supermarket,"95/71, Khurana Nagar, Jaipur, India",Autumn,Wednesday
TXN5404476,2024-09-29,11:02:55,CUST23494,Veer Bhardwaj,59,Female,High,Weekly,Frequent Shopper,Yes,"Shampoo, Shampoo","Personal Care, Personal Care",2,6522.33,Credit Card,0.0,Mumbai,West,Supermarket,"H.No. 402, Sahni Street, Mumbai, India",Autumn,Sunday
TXN2558059,2024-10-15,11:02:55,CUST59337,Navya Gara,20,Male,High,Monthly,Budget Buyer,No,"Biscuits, Shampoo, Bluetooth Speaker","Snacks, Personal Care, Electronics",3,4567.44,Cash,20.21,Hyderabad,South,Supermarket,"60/65, Ganesh Circle, Hyderabad, India",Autumn,Tuesday
TXN1604944,2024-09-15,11:02:55,CUST35255,Jayant Chakraborty,50,Female,Low,Weekly,Luxury Shopper,No,"Bluetooth Speaker, Dry Fruits","Electronics, Snacks",2,5315.33,Credit Card,0.0,Chennai,South,Supermarket,"50/94, Chhabra Road, Chennai, India",Autumn,Sunday
TXN2076698,2024-08-11,11:02:55,CUST31338,Advik Suresh,56,Female,Middle,Occasional,First-Time Shopper,No,"Soap, Chocolate, Smartphone","Personal Care, Snacks, Electronics",3,6698.61,Cash,0.0,Jaipur,North,Supermarket,"48/848, Sem Marg, Jaipur, India",Monsoon,Sunday
TXN8488950,2024-03-09,11:02:55,CUST76529,Hazel Bhagat,63,Female,Low,Monthly,Budget Buyer,Yes,"Headphones, Coffee, Laptop","Electronics, Groceries, Electronics",3,5676.65,Cash,0.0,Chennai,South,Supermarket,"45, Shenoy Chowk, Chennai, India",Spring,Saturday
TXN3238192,2024-06-08,11:02:55,CUST96400,Advika Jaggi,55,Male,Low,Occasional,Budget Buyer,No,Trousers,Clothing,1,3275.07,Credit Card,0.0,Ahmedabad,West,Supermarket,"26/36, Sarkar, Ahmedabad, India",Summer,Saturday
TXN1999621,2024-11-22,11:02:55,CUST93860,Myra Badami,22,Female,Middle,Monthly,First-Time Shopper,No,"Smartphone, Headphones","Electronics, Electronics",2,5229.16,Debit Card,1.52,Jaipur,North,Supermarket,"97/30, Kala Ganj, Jaipur, India",Autumn,Friday
TXN7895704,2024-12-02,11:02:55,CUST87893,Mannat Sarma,30,Female,High,Occasional,Frequent Shopper,No,"Curtains, Wall Art, Green Tea","Home Decor, Home Decor, Beverages",3,9683.72,Net Banking,0.09,Bangalore,South,Supermarket,"H.No. 774, Kanda Marg, Bangalore, India",Winter,Monday
TXN3088315,2024-07-11,11:02:55,CUST19185,Madhav Chatterjee,53,Male,Middle,Monthly,Budget Buyer,No,"Wall Art, Bread","Home Decor, Groceries",2,6178.58,Credit Card,0.0,Mumbai,West,Supermarket,"H.No. 09, Bala Chowk, Mumbai, India",Summer,Thursday
TXN8439000,2024-03-31,11:02:55,CUST82206,Shayak Ganguly,48,Female,Low,Monthly,Budget Buyer,No,"Headphones, Sugar, Dal, Noodles","Electronics, Groceries, Groceries, Snacks",4,12860.01,Credit Card,0.0,Mumbai,West,Supermarket,"H.No. 133, Tandon Ganj, Mumbai, India",Spring,Sunday
TXN1127172,2024-10-01,11:02:55,CUST31712,Manikya Shenoy,29,Male,Low,Monthly,Budget Buyer,No,Trousers,Clothing,1,411.98,Debit Card,10.99,Hyderabad,South,Supermarket,"H.No. 727, Rastogi Road, Hyderabad, India",Autumn,Tuesday
TXN3593856,2025-01-29,11:02:55,CUST26280,Rasha Choudhury,53,Male,Low,Occasional,First-Time Shopper,Yes,"Lamp, Soft Drink","Home Decor, Beverages",2,6142.4400000000005,Net Banking,27.93,Delhi,North,Supermarket,"H.No. 885, Sharma Ganj, Delhi, India",Winter,Wednesday
TXN4805734,2025-01-15,11:02:55,CUST48922,Akarsh Singh,54,Female,Middle,Occasional,Budget Buyer,Yes,"Toothpaste, Smartwatch, Soft Drink","Personal Care, Electronics, Beverages",3,8005.58,Credit Card,24.47,Hyderabad,South,Supermarket,"610, Gandhi Zila, Hyderabad, India",Winter,Wednesday
TXN2325122,2024-03-24,11:02:55,CUST98167,Indrajit Halder,25,Female,High,Occasional,Luxury Shopper,No,"Flower Vase, Green Tea","Home Decor, Beverages",2,6512.34,Credit Card,4.42,Hyderabad,South,Supermarket,"231, Kapadia Nagar, Hyderabad, India",Spring,Sunday
TXN7906970,2024-03-09,11:02:55,CUST28760,Anaya Khalsa,24,Male,High,Weekly,Frequent Shopper,No,"Dal, Fruit Juice, Sneakers","Groceries, Beverages, Clothing",3,6685.88,Net Banking,0.0,Ahmedabad,West,Supermarket,"84/62, Grewal Nagar, Ahmedabad, India",Spring,Saturday
TXN9237769,2024-04-19,11:02:55,CUST12437,Himmat Andra,65,Female,Low,Monthly,Budget Buyer,No,"Dal, Laptop, Shirt","Groceries, Electronics, Clothing",3,8780.76,Cash,0.0,Jaipur,North,Supermarket,"11/866, Chadha Circle, Jaipur, India",Spring,Friday
